Primary Wikipedia URL	title	langs	Link in English	Link in Finnish	Link in German	Link in Swedish	Link in Chinese	Link in French	Link in Spanish	Link in Arabic	Link in Hindi	Link in Italian	Link in Basque	Link in Catalan	Link in Czech
https://zh.wikipedia.org/wiki/%E8%96%A9%E8%BF%A6%E6%B3%95%E7%8E%8B	薩迦法王	de,en,es,fr,sv,zh	https://en.wikipedia.org/wiki/Sakya_Trizin	X	https://de.wikipedia.org/wiki/Sakya_Thridzin	https://sv.wikipedia.org/wiki/Sakya_Tridzin	https://zh.wikipedia.org/wiki/%E8%96%A9%E8%BF%A6%E6%B3%95%E7%8E%8B	https://fr.wikipedia.org/wiki/Sakya_Trizin	https://es.wikipedia.org/wiki/Sakya_Trizin	X	X	X	X	X	X
https://zh.wikipedia.org/wiki/%E7%99%BD%E7%B2%89%E8%8F%8C%E7%9B%AE	白粉菌目	ca,cs,de,en,es,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Erysiphales	https://fi.wikipedia.org/wiki/H%C3%A4rm%C3%A4sienet	https://de.wikipedia.org/wiki/Echte_Mehltaupilze	https://sv.wikipedia.org/wiki/Erysiphaceae	https://zh.wikipedia.org/wiki/%E7%99%BD%E7%B2%89%E8%8F%8C%E7%9B%AE	https://fr.wikipedia.org/wiki/Erysiphales	https://es.wikipedia.org/wiki/Erysiphales	X	X	https://it.wikipedia.org/wiki/Erysiphaceae	X	https://ca.wikipedia.org/wiki/Erisif%C3%A0cies	https://cs.wikipedia.org/wiki/Padl%C3%AD
https://zh.wikipedia.org/wiki/%E8%85%A6%E6%80%A7%E9%BA%BB%E7%97%BA	腦性麻痺	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Cerebral_palsy	https://fi.wikipedia.org/wiki/CP-vamma	https://de.wikipedia.org/wiki/Infantile_Zerebralparese	https://sv.wikipedia.org/wiki/Cerebral_pares	https://zh.wikipedia.org/wiki/%E8%85%A6%E6%80%A7%E9%BA%BB%E7%97%BA	https://fr.wikipedia.org/wiki/Infirmit%C3%A9_motrice_c%C3%A9r%C3%A9brale	https://es.wikipedia.org/wiki/Par%C3%A1lisis_cerebral	https://ar.wikipedia.org/wiki/%D8%B4%D9%84%D9%84_%D8%AF%D9%85%D8%A7%D8%BA%D9%8A	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%95_%E0%A4%85%E0%A4%82%E0%A4%97%E0%A4%98%E0%A4%BE%E0%A4%A4	https://it.wikipedia.org/wiki/Paralisi_cerebrale_infantile	https://eu.wikipedia.org/wiki/Garun-paralisi	https://ca.wikipedia.org/wiki/Par%C3%A0lisi_cerebral	https://cs.wikipedia.org/wiki/Mozkov%C3%A1_obrna
https://zh.wikipedia.org/wiki/695%E5%B9%B4	695年	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/695	https://fi.wikipedia.org/wiki/695	https://de.wikipedia.org/wiki/695	https://sv.wikipedia.org/wiki/695	https://zh.wikipedia.org/wiki/695%E5%B9%B4	https://fr.wikipedia.org/wiki/695	https://es.wikipedia.org/wiki/695	https://ar.wikipedia.org/wiki/695	https://hi.wikipedia.org/wiki/695	https://it.wikipedia.org/wiki/695	https://eu.wikipedia.org/wiki/695	https://ca.wikipedia.org/wiki/695	https://cs.wikipedia.org/wiki/695
https://fr.wikipedia.org/wiki/14_octobre	14 octobre	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/October_14	https://fi.wikipedia.org/wiki/14._lokakuuta	https://de.wikipedia.org/wiki/14._Oktober	https://sv.wikipedia.org/wiki/14_oktober	https://zh.wikipedia.org/wiki/10%E6%9C%8814%E6%97%A5	https://fr.wikipedia.org/wiki/14_octobre	https://es.wikipedia.org/wiki/14_de_octubre	https://ar.wikipedia.org/wiki/14_%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1	https://hi.wikipedia.org/wiki/%E0%A5%A7%E0%A5%AA_%E0%A4%85%E0%A4%95%E0%A5%8D%E0%A4%9F%E0%A5%82%E0%A4%AC%E0%A4%B0	https://it.wikipedia.org/wiki/14_ottobre	https://eu.wikipedia.org/wiki/Urriaren_14	https://ca.wikipedia.org/wiki/14_d%27octubre	https://cs.wikipedia.org/wiki/14._%C5%99%C3%ADjen
https://zh.wikipedia.org/wiki/%E5%8D%A1%E9%BD%90%E7%BA%B3%E5%B7%9E	卡齐纳州	ar,ca,de,en,es,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Katsina_State	https://fi.wikipedia.org/wiki/Katsina_(osavaltio)	https://de.wikipedia.org/wiki/Katsina_(Bundesstaat)	https://sv.wikipedia.org/wiki/Katsina_(delstat)	https://zh.wikipedia.org/wiki/%E5%8D%A1%E9%BD%90%E7%BA%B3%E5%B7%9E	https://fr.wikipedia.org/wiki/%C3%89tat_de_Katsina	https://es.wikipedia.org/wiki/Estado_de_Katsina	https://ar.wikipedia.org/wiki/%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D9%83%D8%A7%D8%AA%D8%B3%D9%8A%D9%86%D8%A7	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A4%BF%E0%A4%A8%E0%A4%BE_%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF	https://it.wikipedia.org/wiki/Katsina_(stato)	X	https://ca.wikipedia.org/wiki/Estat_de_Katsina	X
https://en.wikipedia.org/wiki/White-winged_chough	White-winged chough	ca,de,en,es,eu,fi,fr,it,sv	https://en.wikipedia.org/wiki/White-winged_chough	https://fi.wikipedia.org/wiki/Mutavaris	https://de.wikipedia.org/wiki/Drosselkr%C3%A4he	https://sv.wikipedia.org/wiki/Kidnapparf%C3%A5gel	X	https://fr.wikipedia.org/wiki/Corbicrave_leucopt%C3%A8re	https://es.wikipedia.org/wiki/Corcorax_melanorhamphos	X	X	https://it.wikipedia.org/wiki/Corcorax_melanorhamphos	https://eu.wikipedia.org/wiki/Corcorax_melanoramphos	https://ca.wikipedia.org/wiki/Corbina	X
https://en.wikipedia.org/wiki/Carl_L%C3%B6wenhielm	Carl Löwenhielm	de,en,es,fi,fr,sv	https://en.wikipedia.org/wiki/Carl_L%C3%B6wenhielm	https://fi.wikipedia.org/wiki/Carl_L%C3%B6wenhielm	https://de.wikipedia.org/wiki/Carl_Axel_L%C3%B6wenhielm	https://sv.wikipedia.org/wiki/Carl_Axel_L%C3%B6wenhielm	X	https://fr.wikipedia.org/wiki/Carl_L%C3%B6wenhielm	https://es.wikipedia.org/wiki/Carl_Axel_L%C3%B6wenhielm	X	X	X	X	X	X
https://en.wikipedia.org/wiki/Western_oriole	Western oriole	ca,de,en,es,eu,fi,fr,it,sv	https://en.wikipedia.org/wiki/Western_oriole	https://fi.wikipedia.org/wiki/Huilukuhankeitt%C3%A4j%C3%A4	https://de.wikipedia.org/wiki/Dschungelpirol	https://sv.wikipedia.org/wiki/Djungelgylling	X	https://fr.wikipedia.org/wiki/Loriot_%C3%A0_t%C3%AAte_noire	https://es.wikipedia.org/wiki/Oriolus_brachyrhynchus	X	X	https://it.wikipedia.org/wiki/Oriolus_brachyrynchus	https://eu.wikipedia.org/wiki/Oriolus_brachyrynchus	https://ca.wikipedia.org/wiki/Oriol_capnegre_occidental	X
https://en.wikipedia.org/wiki/Ted_Lange	Ted Lange	ar,de,en,es,fi,fr,it	https://en.wikipedia.org/wiki/Ted_Lange	https://fi.wikipedia.org/wiki/Ted_Lange	https://de.wikipedia.org/wiki/Ted_Lange	X	X	https://fr.wikipedia.org/wiki/Ted_Lange	https://es.wikipedia.org/wiki/Ted_Lange	https://ar.wikipedia.org/wiki/%D8%AA%D9%8A%D8%AF_%D9%84%D8%A7%D9%86%D8%AC	X	https://it.wikipedia.org/wiki/Ted_Lange	X	X	X
https://fr.wikipedia.org/wiki/%C3%89tude_cas-t%C3%A9moins	Étude cas-témoins	ar,ca,de,en,es,fi,fr,sv,zh	https://en.wikipedia.org/wiki/Case%E2%80%93control_study	https://fi.wikipedia.org/wiki/Tapaus-verrokkitutkimus	https://de.wikipedia.org/wiki/Fall-Kontroll-Studie	https://sv.wikipedia.org/wiki/Fall-referentstudie	https://zh.wikipedia.org/wiki/%E7%97%85%E4%BE%8B%E5%B0%8D%E7%85%A7%E7%A0%94%E7%A9%B6	https://fr.wikipedia.org/wiki/%C3%89tude_cas-t%C3%A9moins	https://es.wikipedia.org/wiki/Estudio_de_casos_y_controles	https://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D9%87%D8%AF	X	X	X	https://ca.wikipedia.org/wiki/Estudi_de_casos_i_controls	X
https://zh.wikipedia.org/wiki/%E5%8D%A2%E6%A0%BC%E6%9D%9C%E5%8A%AA%E5%A7%86	卢格杜努姆	ar,ca,cs,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Lugdunum	X	X	https://sv.wikipedia.org/wiki/Lugdunum	https://zh.wikipedia.org/wiki/%E5%8D%A2%E6%A0%BC%E6%9D%9C%E5%8A%AA%E5%A7%86	https://fr.wikipedia.org/wiki/Lyon_pendant_l%27Antiquit%C3%A9	https://es.wikipedia.org/wiki/Lugdunum	https://ar.wikipedia.org/wiki/%D9%84%D9%88%D8%BA%D8%AF%D9%88%D9%86%D9%88%D9%85	X	https://it.wikipedia.org/wiki/Lugdunum	https://eu.wikipedia.org/wiki/Lugdunum	https://ca.wikipedia.org/wiki/Lugd%C3%BAnum	https://cs.wikipedia.org/wiki/Lugdunum
https://sv.wikipedia.org/wiki/Bleeding_Kansas	Bleeding Kansas	ar,ca,de,en,es,fr,it,sv,zh	https://en.wikipedia.org/wiki/Bleeding_Kansas	X	https://de.wikipedia.org/wiki/Bleeding_Kansas	https://sv.wikipedia.org/wiki/Bleeding_Kansas	https://zh.wikipedia.org/wiki/%E5%A0%AA%E8%96%A9%E6%96%AF%E5%85%A7%E6%88%B0	https://fr.wikipedia.org/wiki/Bleeding_Kansas	https://es.wikipedia.org/wiki/Bleeding_Kansas	https://ar.wikipedia.org/wiki/%D9%86%D8%B2%D9%8A%D9%81_%D9%83%D8%A7%D9%86%D8%B3%D8%A7%D8%B3	X	https://it.wikipedia.org/wiki/Bleeding_Kansas	X	https://ca.wikipedia.org/wiki/Bleeding_Kansas	X
https://en.wikipedia.org/wiki/Sustainable_city	Sustainable city	ar,ca,en,es,fi,fr,it,zh	https://en.wikipedia.org/wiki/Sustainable_city	https://fi.wikipedia.org/wiki/Kest%C3%A4v%C3%A4_kaupunki	X	X	https://zh.wikipedia.org/wiki/%E7%94%9F%E6%80%81%E5%9F%8E%E5%B8%82	https://fr.wikipedia.org/wiki/Ville_durable	https://es.wikipedia.org/wiki/Ecociudad	https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9	X	https://it.wikipedia.org/wiki/Citt%C3%A0_sostenibile	X	https://ca.wikipedia.org/wiki/Ciutat_sostenible	X
https://zh.wikipedia.org/wiki/%E4%B8%8B%E5%A1%94%E5%90%89%E5%B0%94	下塔吉尔	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Nizhny_Tagil	https://fi.wikipedia.org/wiki/Ni%C5%BEni_Tagil	https://de.wikipedia.org/wiki/Nischni_Tagil	https://sv.wikipedia.org/wiki/Nizjnij_Tagil	https://zh.wikipedia.org/wiki/%E4%B8%8B%E5%A1%94%E5%90%89%E5%B0%94	https://fr.wikipedia.org/wiki/Nijni_Taguil	https://es.wikipedia.org/wiki/Nizhni_Taguil	https://ar.wikipedia.org/wiki/%D9%86%D9%8A%D8%AC%D9%86%D9%8A_%D8%AA%D8%A7%D8%AC%D9%8A%D9%84	X	https://it.wikipedia.org/wiki/Ni%C5%BEnij_Tagil	https://eu.wikipedia.org/wiki/Nizhni_Tagil	https://ca.wikipedia.org/wiki/Nijni_Taguil	https://cs.wikipedia.org/wiki/Ni%C5%BEnij_Tagil
https://fr.wikipedia.org/wiki/Khobar	Khobar	ar,ca,de,en,es,fi,fr,hi,sv,zh	https://en.wikipedia.org/wiki/Khobar	https://fi.wikipedia.org/wiki/Al-Khobar	https://de.wikipedia.org/wiki/Khobar	https://sv.wikipedia.org/wiki/Khobar	https://zh.wikipedia.org/wiki/%E5%AF%87%E5%B7%B4%E5%B0%94	https://fr.wikipedia.org/wiki/Khobar	https://es.wikipedia.org/wiki/Al_Kobhar	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1_(%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9)	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B2-%E0%A4%96%E0%A5%8B%E0%A4%AC%E0%A4%B0	X	X	https://ca.wikipedia.org/wiki/Al-Khubar	X
https://zh.wikipedia.org/wiki/%E6%B3%A2%E8%A5%BF%E7%B8%A3_(%E5%8D%B0%E7%AC%AC%E5%AE%89%E7%B4%8D%E5%B7%9E)	波西縣 (印第安納州)	ar,de,en,es,eu,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Posey_County,_Indiana	X	https://de.wikipedia.org/wiki/Posey_County	https://sv.wikipedia.org/wiki/Posey_County	https://zh.wikipedia.org/wiki/%E6%B3%A2%E8%A5%BF%E7%B8%A3_(%E5%8D%B0%E7%AC%AC%E5%AE%89%E7%B4%8D%E5%B7%9E)	https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Posey	https://es.wikipedia.org/wiki/Condado_de_Posey	https://ar.wikipedia.org/wiki/%D9%85%D9%82%D8%A7%D8%B7%D8%B9%D8%A9_%D8%A8%D9%88%D8%B3%D9%8A_(%D8%A5%D9%86%D8%AF%D9%8A%D8%A7%D9%86%D8%A7)	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8B%E0%A4%B8%E0%A5%80_%E0%A4%95%E0%A4%BE%E0%A4%89%E0%A4%82%E0%A4%9F%E0%A5%80,_%E0%A4%87%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A4%BE	https://it.wikipedia.org/wiki/Contea_di_Posey	https://eu.wikipedia.org/wiki/Posey_konderria_(Indiana)	X	X
https://zh.wikipedia.org/wiki/Windows_Neptune	Windows Neptune	ar,ca,cs,en,es,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Windows_Neptune	X	X	https://sv.wikipedia.org/wiki/Windows_Neptune	https://zh.wikipedia.org/wiki/Windows_Neptune	https://fr.wikipedia.org/wiki/Microsoft_Neptune	https://es.wikipedia.org/wiki/Windows_Neptune	https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%86%D8%AF%D9%88%D8%B2_%D9%86%D8%A8%D8%AA%D9%88%D9%86	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%B8%E0%A5%89%E0%A4%AB%E0%A5%8D%E0%A4%9F_%E0%A4%A8%E0%A5%87%E0%A4%AA%E0%A4%9A%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%A8	https://it.wikipedia.org/wiki/Windows_Neptune	X	https://ca.wikipedia.org/wiki/Microsoft_Neptune	https://cs.wikipedia.org/wiki/Windows_Neptune
https://en.wikipedia.org/wiki/Takara	Takara	ar,en,es,fr,hi,sv,zh	https://en.wikipedia.org/wiki/Takara	X	X	https://sv.wikipedia.org/wiki/Takara_(f%C3%B6retag)	https://zh.wikipedia.org/wiki/%E7%89%B9%E4%BD%B3%E9%BA%97	https://fr.wikipedia.org/wiki/Takara	https://es.wikipedia.org/wiki/Takara	https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D9%83%D8%A7%D8%B1%D8%A7_(%D8%B4%D8%B1%D9%83%D8%A9)	https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BE	X	X	X	X
https://zh.wikipedia.org/wiki/%E5%90%89%E5%88%97%E4%BD%93%E8%82%B2%E5%9C%BA	吉列体育场	ar,ca,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Gillette_Stadium	https://fi.wikipedia.org/wiki/Gillette_Stadium	https://de.wikipedia.org/wiki/Gillette_Stadium	https://sv.wikipedia.org/wiki/Gillette_Stadium	https://zh.wikipedia.org/wiki/%E5%90%89%E5%88%97%E4%BD%93%E8%82%B2%E5%9C%BA	https://fr.wikipedia.org/wiki/Gillette_Stadium	https://es.wikipedia.org/wiki/Gillette_Stadium	https://ar.wikipedia.org/wiki/%D9%85%D9%84%D8%B9%D8%A8_%D8%AC%D9%8A%D9%84%D9%8A%D8%AA	https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%87%E0%A4%9F_%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%AE	https://it.wikipedia.org/wiki/Gillette_Stadium	https://eu.wikipedia.org/wiki/Gillette_Stadium	https://ca.wikipedia.org/wiki/Gillette_Stadium	X
https://en.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	Cilleruelo de San Mamés	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	X	https://de.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	https://sv.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%88%97%E9%B2%81%E5%9F%83%E6%B4%9B%E5%BE%B7%E5%9C%A3%E9%A9%AC%E6%A2%85%E6%96%AF	https://fr.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	https://es.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	X	X	https://it.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	https://eu.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	https://ca.wikipedia.org/wiki/Cilleruelo_de_San_Mam%C3%A9s	X
https://en.wikipedia.org/wiki/Input%E2%80%93output_memory_management_unit	Input–output memory management unit	ca,cs,de,en,es,fi,it,zh	https://en.wikipedia.org/wiki/Input%E2%80%93output_memory_management_unit	https://fi.wikipedia.org/wiki/IOMMU	https://de.wikipedia.org/wiki/IOMMU	X	https://zh.wikipedia.org/wiki/%E8%BE%93%E5%85%A5%E8%BE%93%E5%87%BA%E5%86%85%E5%AD%98%E7%AE%A1%E7%90%86%E5%8D%95%E5%85%83	X	https://es.wikipedia.org/wiki/Unidad_de_gesti%C3%B3n_de_memoria_de_entrada/salida	X	X	https://it.wikipedia.org/wiki/Unit%C3%A0_di_gestione_della_memoria_di_input-output	X	https://ca.wikipedia.org/wiki/Unitat_de_gesti%C3%B3_de_mem%C3%B2ria_d%27entrada-sortida	https://cs.wikipedia.org/wiki/IOMMU
https://en.wikipedia.org/wiki/Bischofsheim,_Hesse	Bischofsheim, Hesse	de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Bischofsheim,_Hesse	X	https://de.wikipedia.org/wiki/Bischofsheim_(Mainspitze)	https://sv.wikipedia.org/wiki/Bischofsheim,_Hessen	https://zh.wikipedia.org/wiki/%E6%AF%94%E7%BB%8D%E5%A4%AB%E6%96%AF%E6%B5%B7%E5%A7%86	https://fr.wikipedia.org/wiki/Bischofsheim_(Mainspitze)	https://es.wikipedia.org/wiki/Bischofsheim	X	X	https://it.wikipedia.org/wiki/Bischofsheim_(Assia)	https://eu.wikipedia.org/wiki/Bischofsheim_(Hessen)	X	X
https://zh.wikipedia.org/wiki/%E8%93%AC%E4%BD%90%E5%86%85	蓬佐内	ar,ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Ponzone	X	https://de.wikipedia.org/wiki/Ponzone	https://sv.wikipedia.org/wiki/Ponzone	https://zh.wikipedia.org/wiki/%E8%93%AC%E4%BD%90%E5%86%85	https://fr.wikipedia.org/wiki/Ponzone	https://es.wikipedia.org/wiki/Ponzone	https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D9%86%D8%B2%D9%88%D9%86%D9%8A	X	https://it.wikipedia.org/wiki/Ponzone	https://eu.wikipedia.org/wiki/Ponzone	https://ca.wikipedia.org/wiki/Ponzone	X
https://sv.wikipedia.org/wiki/Zhejiangk%C3%B6ket	Zhejiangköket	en,es,fr,sv,zh	https://en.wikipedia.org/wiki/Zhejiang_cuisine	X	X	https://sv.wikipedia.org/wiki/Zhejiangk%C3%B6ket	https://zh.wikipedia.org/wiki/%E6%B5%99%E8%8F%9C	https://fr.wikipedia.org/wiki/Cuisine_du_Zhejiang	https://es.wikipedia.org/wiki/Gastronom%C3%ADa_de_Zhejiang	X	X	X	X	X	X
https://fr.wikipedia.org/wiki/Delley-Portalban	Delley-Portalban	de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Delley-Portalban	X	https://de.wikipedia.org/wiki/Delley-Portalban	https://sv.wikipedia.org/wiki/Delley-Portalban	https://zh.wikipedia.org/wiki/%E5%BE%B7%E8%90%8A-%E6%B3%A2%E5%A1%94%E9%82%A6	https://fr.wikipedia.org/wiki/Delley-Portalban	https://es.wikipedia.org/wiki/Delley-Portalban	X	X	https://it.wikipedia.org/wiki/Delley-Portalban	https://eu.wikipedia.org/wiki/Delley-Portalban	X	X
https://zh.wikipedia.org/wiki/%E5%A4%96%E4%BA%A4%E4%BB%A3%E8%A1%A8%E6%A9%9F%E6%A7%8B	外交代表機構	ar,ca,cs,de,en,es,eu,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Diplomatic_mission	X	https://de.wikipedia.org/wiki/Auslandsvertretung	https://sv.wikipedia.org/wiki/Beskickning	https://zh.wikipedia.org/wiki/%E5%A4%96%E4%BA%A4%E4%BB%A3%E8%A1%A8%E6%A9%9F%E6%A7%8B	https://fr.wikipedia.org/wiki/Mission_diplomatique	https://es.wikipedia.org/wiki/Misi%C3%B3n_diplom%C3%A1tica	https://ar.wikipedia.org/wiki/%D8%A8%D8%B9%D8%AB%D8%A9_%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9	https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%A8%E0%A4%AF%E0%A4%BF%E0%A4%95_%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A4%A8	https://it.wikipedia.org/wiki/Missione_diplomatica	https://eu.wikipedia.org/wiki/Misio_diplomatiko	https://ca.wikipedia.org/wiki/Missi%C3%B3_diplom%C3%A0tica	https://cs.wikipedia.org/wiki/Zastupitelsk%C3%BD_%C3%BA%C5%99ad
https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E8%B1%A1%E6%A3%8B%E8%81%94%E5%90%88%E4%BC%9A	世界国际象棋联合会	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/FIDE	https://fi.wikipedia.org/wiki/Maailman_shakkiliitto	https://de.wikipedia.org/wiki/FIDE	https://sv.wikipedia.org/wiki/FIDE	https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E8%B1%A1%E6%A3%8B%E8%81%94%E5%90%88%E4%BC%9A	https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_internationale_des_%C3%A9checs	https://es.wikipedia.org/wiki/Federaci%C3%B3n_Internacional_de_Ajedrez	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A_%D9%84%D9%84%D8%B4%D8%B7%D8%B1%D9%86%D8%AC	https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A1	https://it.wikipedia.org/wiki/Federazione_Internazionale_degli_Scacchi	https://eu.wikipedia.org/wiki/Nazioarteko_Xake_Federakuntza	https://ca.wikipedia.org/wiki/Federaci%C3%B3_Internacional_d%27Escacs	https://cs.wikipedia.org/wiki/Mezin%C3%A1rodn%C3%AD_%C5%A1achov%C3%A1_federace
https://en.wikipedia.org/wiki/Gampel-Bratsch	Gampel-Bratsch	cs,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Gampel-Bratsch	X	https://de.wikipedia.org/wiki/Gampel-Bratsch	https://sv.wikipedia.org/wiki/Gampel-Bratsch	https://zh.wikipedia.org/wiki/%E7%94%98%E4%BD%A9%E7%88%BE-%E5%B8%83%E6%8B%89%E5%A5%87	https://fr.wikipedia.org/wiki/Gampel-Bratsch	https://es.wikipedia.org/wiki/Gampel-Bratsch	X	X	https://it.wikipedia.org/wiki/Gampel-Bratsch	https://eu.wikipedia.org/wiki/Gampel-Bratsch	X	https://cs.wikipedia.org/wiki/Gampel-Bratsch
https://en.wikipedia.org/wiki/Gianrico_Carofiglio	Gianrico Carofiglio	cs,de,en,es,fr,it,sv	https://en.wikipedia.org/wiki/Gianrico_Carofiglio	X	https://de.wikipedia.org/wiki/Gianrico_Carofiglio	https://sv.wikipedia.org/wiki/Gianrico_Carofiglio	X	https://fr.wikipedia.org/wiki/Gianrico_Carofiglio	https://es.wikipedia.org/wiki/Gianrico_Carofiglio	X	X	https://it.wikipedia.org/wiki/Gianrico_Carofiglio	X	X	https://cs.wikipedia.org/wiki/Gianrico_Carofiglio
https://fr.wikipedia.org/wiki/General_Pinedo	General Pinedo	en,es,fr,it,sv,zh	https://en.wikipedia.org/wiki/General_Pinedo,_Chaco	X	X	https://sv.wikipedia.org/wiki/General_Pinedo	https://zh.wikipedia.org/wiki/%E7%9A%AE%E5%85%A7%E5%A4%9A%E5%B0%87%E8%BB%8D%E9%8E%AE_(%E6%9F%A5%E7%A7%91%E7%9C%81)	https://fr.wikipedia.org/wiki/General_Pinedo	https://es.wikipedia.org/wiki/General_Pinedo	X	X	https://it.wikipedia.org/wiki/General_Pinedo	X	X	X
